name,url,level,rating,price
"Selling: Studypool standard, completed 75 orders, 88%, 4 badges (Business, humanities, economics, and engineering)",https://accountsplace.co.ke/ads/selling_studypool_standard_completed_75_orders_88_4_badges_business_humanities_economics_and_engineering1681190324,Standard,88%,"KES 13,500"
"Studypool PARTNER Top Tutor, 40 orders, 98%, 4 badges (Business, humanities, economics, and mathematics). SA profile",https://accountsplace.co.ke/ads/studypool_partner_top_tutor_40_orders_98_4_badges_business_humanities_economics_and_mathematics_sa_profile1681190232,Top Tutor,98%,"KES 95,000"
"Studypool Top Tutor, 420+ orders, 99%, 3 prime badges (Business, humanities, and health medical)",https://accountsplace.co.ke/ads/studypool_top_tutor_420_orders_99_3_prime_badges_business_humanities_and_health_medical1681190194,Top Tutor,99%,"KES 107,000"
🤑ESSAYSHARK - KENYAN 10/10 with ORDERS On PROGRESSS 🎖️,https://accountsplace.co.ke/ads/essayshark_kenyan_1010_with_orders_on_progresss1681187337,Good,10 out of 10,"KES 58,000"
Speech pad,https://accountsplace.co.ke/ads/speech_pad1681166664,New,100%,"KES 14,000"
HAPPYSCIBE,https://accountsplace.co.ke/ads/happyscibe1681220302,4.8,4.8,"KES 30,000"
"Brandnew Tsm-group 8 slots rated 25 , foreign Profile",https://accountsplace.co.ke/ads/brandnew_tsm_group_8_slots_rated_25_foreign_profile1681217175,New,25,"KES 35,000"
Cheaply selling Edusson Advanced done 152+ orders well rated (4.9/5) with over 24k inside. Comes with all docs and simcard.,https://accountsplace.co.ke/ads/cheaply_selling_edusson_advanced_done_152_orders_well_rated_495_with_over_24k_inside_comes_with_all_docs_and_simcard1681214566,Cheap Advanced,4.9,"KES 134,000"
Edusson,https://accountsplace.co.ke/ads/edusson1681214380,New,New,"KES 105,000"
Brandnew sweetstudy/homeworkmarket,https://accountsplace.co.ke/ads/brandnew_sweetstudyhomeworkmarket1681213868,New,New,"KES 1,500"
Brandnew VIP writers,https://accountsplace.co.ke/ads/brandnew_vip_writers1681213807,New,New,"KES 10,000"
Brandnew Edusson beginner zero orders,https://accountsplace.co.ke/ads/brandnew_edusson_beginner_zero_orders1681213766,Beginner,New,"KES 110,000"
"Studypool partner rising star rated 💯 after 4 orders( humanities, science n computer science badges)",https://accountsplace.co.ke/ads/studypool_partner_rising_star_rated_after_4_orders_humanities_science_n_computer_science_badges1681213553,Rising star,💯,"KES 60,000"
Brandnew Writershub Probation level,https://accountsplace.co.ke/ads/brandnew_writershub_probation_level1681213418,Probation,New,"KES 12,000"
"Brandnew writerslabs non-technical subjects, male Profile",https://accountsplace.co.ke/ads/brandnew_writerslabs_non_technical_subjects_male_profile1681213374,Freshman,New,"KES 79,000"
SELLING REGULAR WRITERBAY 80 ORDERS WITH 4 IN PROGRESS 6 AWAITING APPROVAL,https://accountsplace.co.ke/ads/selling_regular_writerbay_80_orders_with_4_in_progress_6_awaiting_approval1680850622,Regular plus,4.36,"KES 235,000"
"QUICK SALE, PRO DONE 120+ ORDERS 98% SUCCESS RATE WITH A REVIEW RATE OF 5* WITH ALL CREDENTIALS AVAILABLE",https://accountsplace.co.ke/ads/quick_sale_pro_done_120_orders_98_success_rate_with_a_review_rate_of_5_with_all_credentials_available1680849041,Active,5*,"KES 280,000"
SELLING FWC AFFILIATE NEW,https://accountsplace.co.ke/ads/selling_fwc_affiliate_new1680848914,New,New,"KES 35,000"
ESSAYPRO 650+ ORDERS PROBATION 94% 4.8 WITH 15 ORDERS LIMIT PROFILE OWNER AND PAYONEER AVAILABLE,https://accountsplace.co.ke/ads/essaypro_650_orders_probation_94_48_with_15_orders_limit_profile_owner_and_payoneer_available1680848517,15,4.8,"KES 219,000"
"OFFER!OFFER! Account on sale, hurry up and grab it.",https://accountsplace.co.ke/ads/offeroffer_account_on_sale_hurry_up_and_grab_it1683822639,2,New,"KES 7,500"
SELLING PRO DONE 550+ ORDERS 96% 4.8 15 ORDERS LIMIT,https://accountsplace.co.ke/ads/selling_pro_done_550_orders_96_48_15_orders_limit1680847003,Probation,4.8,"KES 240,000"
Writerbay Regular esl 20 orders completed 5/5 rated no demotion no warning ⚠️,https://accountsplace.co.ke/ads/writerbay_regular_esl_20_orders_completed_55_rated_no_demotion_no_warning1681140549,Regular,Regular,"KES 170,000"
"ESSAYPRO RATED 4.8,96% DONE 500+ ORDERS MANAGER --MARTA WITH 30 BID LIMIT PER 8 HOURS,TOP 800",https://accountsplace.co.ke/ads/essaypro_rated_4896_done_500_orders_manager_marta_with_30_bid_limit_per_8_hourstop_8001683815267,ACTIVE,4.8,"KES 245,000"
upwork account with 130 connects and 2 orders with possible reviews.,https://accountsplace.co.ke/ads/upwork_account_with_130_connects_and_2_orders_with_possible_reviews1683813398,new,new,"KES 6,500"
URGENTLY SELLING 24WRITERS 2 STARS CPP MINIMUM $4 GOES UPTO $15,https://accountsplace.co.ke/ads/urgently_selling_24writers_2_stars_cpp_minimum_4_goes_upto_151680846885,2 takes,2 stars,"KES 50,000"
"Studypool rising star, 33 orders, 93%, 3 badges (Business, economics, and comp science)",https://accountsplace.co.ke/ads/studypool_rising_star_33_orders_93_3_badges_business_economics_and_comp_science1681138679,Rising star,93%,"KES 23,000"
"ESSAYPRO WITH A LIMIT OF 30 ORDERS. DONE 987 ORDERS, RATED 4.8, 96%, MANAGER - MARTA. THE ACCOUNT CONTAINS 9 DOLLARS. POSITION IN RATING - BETWEEN 787 - 797",https://accountsplace.co.ke/ads/essaypro_probation_done_987_orderswith_9_dollars_rated_4896manager_marta1680845046,PROBATION,4.8,"KES 165,000"
"Studypool standard, 21 orders, 95%, 5 badges (Business, humanities, economics, engineering, and Foreign language). Iko na $31 ndani. TOP TUTOR POTENTIAL (Has only 1 refund)",https://accountsplace.co.ke/ads/studypool_standard_21_orders_95_5_badges_business_humanities_economics_engineering_and_foreign_language_iko_na_31_ndani_top_tutor_potential_has_only_1_refund1680843778,Standard,95%,"KES 27,000"
ACADEMIA DONE 42 ORDERS SENIOR ADVANCED LEVEL SOCIAL N POLITICAL SUBJECTS AND CREATIVE WRITING CLEAN ACCOUNT WITH ALL CREDENTIALS,https://accountsplace.co.ke/ads/academia_done_42_orders_senior_advanced_level_social_n_political_subjects_and_creative_writing_clean_account_with_all_credentials1682327378,Senior advncd,9,"KES 115,000"
"Studypool PARTNER standard, completed 200+ orders, 92%, 2 prime badges (WRITING & Humanities). South Africa profile",https://accountsplace.co.ke/ads/studypool_partner_standard_completed_200_orders_92_2_prime_badges_writing_humanities_south_africa_profile1680843743,Standard,92%,"KES 30,000"
"Studypool Top Tutor, 420+ orders, 99%, 3 prime badges (Business, humanities, and health medical)",https://accountsplace.co.ke/ads/studypool_top_tutor_420_orders_99_3_prime_badges_business_humanities_and_health_medical1680843695,Top Tutor,99%,"KES 110,000"
Brandnew Proficientwriters probation level,https://accountsplace.co.ke/ads/brandnew_proficientwriters_probation_level1681137599,Probation,New,"KES 20,000"
*Studybay sage 4.9 after 900 orders completed fully verified profile owner available*  @300k,https://accountsplace.co.ke/ads/studybay_sage_49_after_900_orders_completed_fully_verified_profile_owner_available_at_300k1681136848,Sage,4.9,"KES 300,000"
95 percent verified account with high order,https://accountsplace.co.ke/ads/95_percent_verified_account_with_high_order1683813072,2,new,"KES 7,000"
New Freelance writing.center (FWC),https://accountsplace.co.ke/ads/new_freelance_writingcenter_fwc1681136811,New,New,"KES 50,000"
Writerbay regular plus 1 done 170 orders 4.66 Pakistan profile 5 takes,https://accountsplace.co.ke/ads/writerbay_regular_plus_1_done_170_orders_466_pakistan_profile_5_takes1681136417,Reg + 1,4.7,"KES 313,000"
👨🏽‍🎓 Essaypro Probation 300+ Orders 95% 4.9 Male 5 bidding/8 hours,https://accountsplace.co.ke/ads/essaypro_probation_300_orders_95_49_male_5_bidding8_hours1683811269,4.9,95,"KES 140,000"
Writedom Regular,https://accountsplace.co.ke/ads/writedom_regular1683805871,Regular,5,"KES 65,000"
WRITERSLAB FRESHMAN DONE 25 ORDERS RATED 97% ACTIVE WITH ALL CREDENTIALS AVAILABLE,https://accountsplace.co.ke/ads/writerslab_freshman_done_25_orders_rated_97_active_with_all_credentials_available1682327285,Freshman,97%,"KES 80,000"
ESSAYPRO ACTIVE  1100+ ORDERS  98% 4.8 3 IN PROGRESS  380K,https://accountsplace.co.ke/ads/essaypro_active_1100_orders_98_48_3_in_progress_380k1681136251,Active,4.8,"KES 380,000"
WRITERBAY REGULAR  INDIAN  4.63 65+ ORDERS,https://accountsplace.co.ke/ads/writerbay_regular_indian_463_65_orders1681136174,Regular,4.63,"KES 140,000"
WRITERBAY REGULAR PLUS DONE 50 ORDERS NO WARNING NO QCS RATED 4.68* FOREIGN,https://accountsplace.co.ke/ads/writerbay_regular_plus_done_50_orders_no_warning_no_qcs_rated_468_foreign1681136056,Regular plus,4.6,"KES 280,000"
🔥🔥 sale  Active essaypro 120+ orders 98%/5* Julia Affordable,https://accountsplace.co.ke/ads/sale_active_essaypro_120_orders_985_julia_affordable1681135975,Active,5*,"KES 270,000"
Academia Research Advanced 19 orders 10/10 (12k balance inclusive of price),https://accountsplace.co.ke/ads/academia_research_advanced_19_orders_1010_12k_balance_inclusive_of_price1683799963,Advanced,10,"KES 125,000"
Essayshark,https://accountsplace.co.ke/ads/essayshark1683797770,Masters,9.8/10,"KES 120,000"
selling scribie transcription and proof reading,https://accountsplace.co.ke/ads/selling_scribie_transcription_and_proof_reading1683797639,4,4,"KES 1,500"
"crowdsurf level 2,3,4,5 available with good Qc",https://accountsplace.co.ke/ads/crowdsurf_level_2345_available_with_good_qc1683797351,5,5,"KES 15,000"
Nerdytuirtlez: computer science,https://accountsplace.co.ke/ads/nerdytuirtlez_computer_science1682324927,new,0.7/0.7,"KES 12,000"
nerdyturtlez: Healthcare/psychology/networking,https://accountsplace.co.ke/ads/nerdyturtlez_healthcarepsychologynetworking1682324886,new,0.7/0.7,"KES 17,000"
Nerdyturtlez: Finance with statistics,https://accountsplace.co.ke/ads/nerdyturtlez_finance_with_statistics1682324836,new,0.7/0.7,"KES 14,000"
New Steady Content US profile,https://accountsplace.co.ke/ads/new_steady_content_us_profile1682323070,New,New,"KES 5,000"
Nerdy accounts;Sociology nursing healthcare Sociology nursing operations Sociology psychology nursing Management marketing sociology,https://accountsplace.co.ke/ads/nerdy_accountssociology_nursing_healthcare_sociology_nursing_operations_sociology_psychology_nursing_management_marketing_sociology1682321372,Brand New,0.70,"KES 19,500"
Edusson Advance account in Sale,https://accountsplace.co.ke/ads/edusson_advance_account_in_sale1682321324,Advance,4.8,KES 140
edusson advanced level,https://accountsplace.co.ke/ads/edusson_advanced_level1682320802,advanced,4.8/5,"KES 130,000"
Writers hub,https://accountsplace.co.ke/ads/writers_hub1682319456,Probation,N/A,"KES 14,000"
Edusson Advanced level 4.8 after 700 orders,https://accountsplace.co.ke/ads/edusson_advanced_level_48_after_700_orders1683976156,Advance,4.8,"KES 135,000"
Brand new Livingstone Research Pakistan profile,https://accountsplace.co.ke/ads/brand_new_livingstone_research_pakistan_profile1683976002,new,new,"KES 35,000"
Edusson Intermediate level 600 orders 4.8,https://accountsplace.co.ke/ads/edusson_intermediate_level_600_orders_481683975866,intermediate,4.8,"KES 100,000"
Edusson Beginner level 4.9 after 12 orders,https://accountsplace.co.ke/ads/edusson_beginner_level_49_after_12_orders1683975812,beginner,95%,"KES 125,000"
5writer account for Sale,https://accountsplace.co.ke/ads/5writer_account_for_sale1683974068,BACHELOR,100,"KES 25,000"
"Edusson, New, completed Adaptation.  0.0",https://accountsplace.co.ke/ads/edusson_new_completed_adaptation_001683972416,New,0.0,"KES 130,000"
WritersHub Probation,https://accountsplace.co.ke/ads/witershub_probation1683971267,Probation,N/A,"KES 11,000"
ADVANCED EDDUSON KENYAN PROFILE DONE 500+ ORDERS  RATED 4.8 WITH ACCESSIBLE PROFILE OWNER AVAILABLE,https://accountsplace.co.ke/ads/advanced_edduson_kenyan_profile_done_500_orders_rated_48_with_accessible_profile_owner_available1683969898,Advanced,4.8,"KES 120,000"
"ESSAYPRO 190+ ORDERS DONE, 96% SUCCESS RATE WITH A REVIEW RATE OF 5* , BIDDING LIMIT OF 40/8HRS MALE PROFILE",https://accountsplace.co.ke/ads/essaypro_190_orders_done_96_success_rate_with_a_review_rate_of_5_bidding_limit_of_408hrs_male_profile1683969818,Active,5*,"KES 155,000"
ESSAYPRO DONE 850+ ORDERS 5* 98% BID LIMIT: 150/ 24HRS MANAGER: VICTORIA PROFILE: MALE,https://accountsplace.co.ke/ads/essaypro_done_850_orders_5_98_bid_limit_150_24hrs_manager_victoria_profile_male1683969677,Active,5*,"KES 390,000"
Essayshark,https://accountsplace.co.ke/ads/essayshark1682407244,Working,9.74,"KES 92,000"
Nerdiy Turtlez on Sale,https://accountsplace.co.ke/ads/nerdiy_turtlez_on_sale1682407211,New,0.7,"KES 21,000"
Writers hub,https://accountsplace.co.ke/ads/writers_hub1682407165,Freshly graduated,N/A,"KES 28,000"
"TODAY'S OFFER: Studypool Top Tutor, completed 13 orders, rated 100%, 3 badges (Science, Health medical, and Comp Science)",https://accountsplace.co.ke/ads/todays_offer_studypool_top_tutor_completed_13_orders_rated_100_3_badges_science_health_medical_and_comp_science1682399431,Top Tutor,100%,"KES 49,000"
"Studypool rising star, 20 orders, 95%, 3 badges (Business, humanities, and economics)",https://accountsplace.co.ke/ads/studypool_rising_star_20_orders_95_3_badges_business_humanities_and_economics1682399382,Rising star,95%,"KES 25,000"
"Studypool standard, 360+ orders, 96%, 2 badges (Business and Science)",https://accountsplace.co.ke/ads/studypool_standard_360_orders_96_2_badges_business_and_science1682399344,Standard,96%,"KES 30,000"
"Just in: Studypool TOPTUTOR, 13 orders, 100%, 3 key badges (Business, Health medical, and Mathematics).",https://accountsplace.co.ke/ads/just_in_studypool_toptutor_13_orders_100_3_key_badges_business_health_medical_and_mathematics1682399305,Top Tutor,100%,"KES 53,000"
"Studypool Top Tutor , rated 93% after 28 questions, 3 badges (Business, Science, and comp science). Affordable",https://accountsplace.co.ke/ads/studypool_top_tutor_rated_93_after_28_questions_3_badges_business_science_and_comp_science_affordable1682399237,Top Tutor,93%,"KES 24,000"
"Homeworkmarket, completed 3000+ orders, rated 4.8, earned over 11M. Affordable",https://accountsplace.co.ke/ads/homeworkmarket_completed_3000_orders_rated_48_earned_over_11m_affordable1682399198,Used,4.8,"KES 55,000"
"Studypool RISING STAR, completed 37 orders, 100%, 3 nice badges (Business, Humanities, & Econ)",https://accountsplace.co.ke/ads/studypool_rising_star_completed_37_orders_100_3_nice_badges_business_humanities_econ1682399157,Rising star,100%,"KES 34,000"
"Selling TSM group account Rated 90+, All details available.",https://accountsplace.co.ke/ads/selling_tsm_group_account1682863090,"16 slots, rated 90+",90/500,"KES 95,000"
Freelancer Account,https://accountsplace.co.ke/ads/freelancer_account1682862413,New,New,"KES 90,000"
prime studypool rising star writers  account,https://accountsplace.co.ke/ads/prime_studypool_rising_start1682858258,rising star,100,"KES 45,000"
writerbay regular ESL 4.56 rating,https://accountsplace.co.ke/ads/writerbay_regular_esl_456_rating1682855862,Regular,90+,"KES 170,000"
urgently selling TSM with all requirements ready,https://accountsplace.co.ke/ads/urgently_selling_tsm_with_all_requirements_ready1682855685,A,90+,"KES 150,000"
Writers hub senior KPI 41,https://accountsplace.co.ke/ads/writers_hub_senior_kpi_411682846162,Senior,41,"KES 40,000"
Edusson advanced,https://accountsplace.co.ke/ads/edusson_advanced1682842737,Edusson advanced,4.7 completed 67 orders,KES 105
Brand new Proficient Writers,https://accountsplace.co.ke/ads/brand_new_proficient_writers1682841081,new,new,"KES 20,000"
"Selling Essaypro @260,000.",https://accountsplace.co.ke/ads/selling_essaypro_at_2600001682839326,probation,100/5,"KES 260,000"
Scribie Proofreader Account Available For Quick Sale,https://accountsplace.co.ke/ads/scribie_proofreader_account_available_for_quick_sale1682838700,Proofreader,3.92/5,"KES 13,000"
Transcription staff account for sale,https://accountsplace.co.ke/ads/transcription_staff_account_for_sale1680726828,100,100,"KES 8,000"
Studypool,https://accountsplace.co.ke/ads/studypool1682002896,Working,Working,"KES 32,000"
solutioninn,https://accountsplace.co.ke/ads/solutioninn1680725511,active,86%,"KES 1,000"
STUDYPOOL STANDARD RATED 100% WITH COMPUTER SCIENCE AND HUMANITIES BADGE COMPLETED 5,https://accountsplace.co.ke/ads/studypool_standard_rated_100_with_computer_science_and_humanities_badge_completed_51682698309,Standard,100,"KES 10,000"
SELLING SCRIBIE,https://accountsplace.co.ke/ads/selling_scribie1681369421,5,5,"KES 1,500"
Rising star available 11 orders has 3 badges health economic law 5* 💯.    Studypool,https://accountsplace.co.ke/ads/rising_star_available_11_orders_has_3_badges_health_economic_law_5_studypool1681116590,Used,Used,"KES 30,000"
"Studypool Standard acc, 110+ orders, 89%, 2 badges (Business and Humanities)",https://accountsplace.co.ke/ads/studypool_standard_acc_110_orders_89_2_badges_business_and_humanities1685078707,Standard,89%,"KES 12,000"
Writerbay Regular Plus,https://accountsplace.co.ke/ads/writerbay_regular_plus1680723557,Regular Plus I,4.34,"KES 255,000"
Tsm 90 rated 16slots available,https://accountsplace.co.ke/ads/tsm_90_rated_16slots_available1682923103,Used,Used,"KES 100,000"
Expert 4.9 50 orders available studybay,https://accountsplace.co.ke/ads/expert_49_50_orders_available_studybay1682691529,Used,Used,"KES 70,000"
Active studybay savant 4.9 after 100 orders available,https://accountsplace.co.ke/ads/active_studybay_savant_49_after_100_orders_available1682691493,Used,Used,"KES 150,000"
"Studypool RISING STAR, 9 orders, 100%, 3 badges (Humanities, Economics, and Comp Science)",https://accountsplace.co.ke/ads/studypool_rising_star_9_orders_100_3_badges_humanities_economics_and_comp_science1685078673,Rising star,100%,"KES 24,000"
